0,1,2,3,4,5,6,7,8
0,6,12,1,17,6,17,1,1
12,1,11,0,19,0,0,8,30
11,12,17,4,12,1,6,26,26
0,6,12,1,17,0,17,10,1
0,5,12,4,17,0,17,26,1
0,5,15,0,17,3,17,1,1
5,12,19,1,20,6,3,13,3
9,12,28,0,8,2,4,33,3
0,5,27,3,17,0,17,27,1
6,12,19,1,6,3,3,28,28
0,4,12,3,17,0,17,1,1
2,7,12,3,17,0,16,17,1
6,3,19,3,15,3,3,44,19
0,4,2,3,17,0,17,12,1
0,5,23,2,17,0,17,1,1
2,8,12,3,17,3,16,2,1
0,6,0,2,17,0,17,2,1
6,12,19,1,15,3,5,13,26
12,14,12,1,3,4,0,17,30
0,5,12,4,17,1,17,10,1
0,6,10,2,17,0,17,26,1
0,5,12,1,17,0,17,26,1
8,6,12,3,17,6,16,1,5
0,7,12,3,17,6,17,38,1
6,12,19,3,4,2,3,44,19
5,12,19,2,5,1,3,20,26
1,6,12,4,17,5,10,1,1
8,8,15,3,17,3,17,1,1
0,4,6,1,17,3,17,10,1
0,6,9,1,17,0,17,38,1
1,5,10,3,17,5,17,30,1
0,6,23,1,17,0,17,10,1
2,5,12,3,17,5,17,2,1
0,4,11,1,17,0,17,1,1
0,4,12,1,17,0,17,47,1
0,5,23,3,17,0,17,5,0
0,6,12,3,17,0,17,1,1
6,7,19,4,4,4,3,16,17
1,4,14,3,17,5,17,2,1
1,5,10,2,17,5,17,2,1
0,5,23,3,17,5,17,1,1
0,7,27,3,17,0,17,10,1
2,6,12,4,17,0,17,10,1
0,3,14,3,17,4,16,1,1
8,6,27,0,17,5,17,27,1
2,7,12,3,17,0,17,1,1
0,4,11,1,17,6,17,1,1
0,8,12,3,17,0,16,43,1
0,5,12,2,17,5,16,1,1
0,6,12,1,17,5,17,2,1
0,4,12,3,17,5,17,10,1
0,6,12,4,17,5,17,10,1
1,6,12,1,17,0,10,1,1
1,5,12,1,17,0,17,1,1
6,9,19,4,14,1,3,47,23
0,8,24,1,17,0,17,1,1
6,5,19,1,15,2,3,20,26
0,6,10,4,17,5,17,38,1
0,5,12,3,17,0,17,32,1
0,4,12,3,17,0,16,1,1
1,4,11,3,17,0,17,1,1
1,5,12,1,17,0,16,43,1
12,8,13,1,19,6,0,26,29
8,4,13,3,17,0,17,1,1
12,14,23,1,15,6,0,54,27
0,6,11,4,17,5,17,1,1
1,7,26,1,17,5,17,1,1
1,4,9,1,17,0,17,1,1
0,5,12,1,17,0,17,2,1
1,8,9,1,17,3,17,2,1
1,4,26,1,17,0,16,8,1
0,4,26,2,17,5,17,1,1
0,8,9,4,17,0,17,10,1
0,8,27,4,17,0,17,10,1
0,5,12,3,17,0,11,2,1
0,4,14,2,17,3,17,5,1
0,4,13,3,17,0,17,5,1
0,4,10,3,17,3,17,13,1
6,9,17,1,2,6,8,21,12
0,4,11,1,17,0,17,4,1
0,4,12,1,17,0,16,4,1
0,4,12,3,17,6,16,1,1
2,6,12,2,17,6,17,45,1
0,6,12,4,17,0,17,10,1
0,7,12,3,17,0,16,8,1
0,4,12,2,17,0,17,1,1
2,5,6,3,17,5,17,11,1
0,7,14,1,17,5,17,1,1
0,4,11,2,17,5,17,1,1
0,6,12,1,17,3,17,2,1
0,5,13,3,17,0,17,6,1
0,5,12,1,17,0,17,2,1
8,6,6,1,17,0,10,1,1
0,5,23,3,17,5,12,1,1
1,4,24,2,17,5,17,1,1
0,3,12,1,17,0,17,1,1
6,7,9,1,13,3,4,13,21
0,4,11,1,17,5,17,9,1
0,7,12,1,17,3,17,1,1
6,1,8,4,5,0,4,34,3
1,5,12,1,17,1,17,35,1
1,5,12,1,17,6,17,1,1
2,5,12,1,17,6,17,1,1
0,6,12,4,17,6,17,1,1
0,8,10,4,17,0,18,2,1
4,12,1,4,13,3,6,18,8
2,4,26,2,17,0,17,1,1
3,6,9,4,15,6,4,30,28
1,3,12,3,17,0,17,1,1
0,5,12,3,17,0,17,8,1
0,8,12,3,17,4,12,32,1
6,9,19,1,13,3,5,16,3
0,4,2,1,17,0,17,1,1
6,5,19,2,13,6,6,44,26
1,6,12,3,17,0,16,1,1
0,4,10,2,17,0,17,43,1
6,12,1,4,14,3,3,21,28
6,3,19,2,1,6,6,0,17
0,6,12,1,17,6,17,23,1
0,4,12,2,17,5,17,35,1
2,5,12,4,17,3,17,1,1
0,4,6,1,17,0,16,6,1
1,5,26,3,17,6,17,45,1
0,5,12,3,17,6,17,2,1
5,8,7,4,15,5,3,47,3
0,7,25,3,17,0,16,1,1
1,6,6,1,17,4,16,2,1
1,8,9,1,17,3,17,1,1
0,4,14,0,17,6,17,6,1
0,7,12,1,17,0,10,1,1
1,3,10,1,17,0,17,4,1
1,4,12,1,17,6,17,1,1
0,4,10,1,17,6,17,28,1
2,3,26,3,17,0,17,1,1
0,6,23,3,17,6,16,1,1
0,4,12,3,17,0,17,1,1
6,12,19,1,3,6,3,40,26
1,5,0,4,17,0,16,4,1
0,5,12,3,17,6,17,5,1
0,4,11,3,17,0,17,1,1
0,7,13,3,17,5,17,1,1
0,4,9,1,17,0,17,38,1
2,6,12,1,17,5,17,4,1
6,3,19,1,2,6,6,30,26
1,4,12,3,17,5,17,1,1
8,5,12,4,17,3,17,10,1
0,8,10,1,17,5,17,20,1
8,4,12,3,17,0,10,10,1
1,8,0,1,17,3,16,1,1
1,5,13,3,17,0,17,1,1
12,9,11,1,19,3,0,8,26
0,5,9,2,17,1,17,1,1
1,5,10,1,17,0,12,10,1
0,6,12,3,17,5,17,1,1
0,4,27,3,17,5,17,1,1
0,5,12,3,17,0,17,1,1
0,4,12,1,17,5,10,4,1
0,6,12,2,17,5,17,1,1
0,4,25,4,17,6,18,2,1
2,5,12,2,17,5,17,1,1
0,6,23,1,17,0,17,1,1
2,6,12,3,17,0,10,1,1
1,5,13,3,17,6,12,10,1
6,12,8,1,6,0,6,44,3
6,12,13,4,15,3,3,21,20
1,6,12,4,17,5,17,10,1
1,6,12,3,17,0,14,1,1
2,8,9,3,17,0,17,0,1
2,6,12,1,17,2,16,45,1
6,12,19,1,14,0,4,20,26
0,7,12,3,17,6,17,1,1
0,4,13,1,17,1,17,26,1
1,5,24,1,17,5,16,5,1
0,5,12,3,17,0,17,22,1
0,8,12,2,17,5,17,10,1
10,4,11,1,19,6,0,54,29
0,6,12,1,17,0,17,35,12
0,6,10,3,17,5,16,24,1
12,4,0,1,0,6,0,51,8
10,6,15,4,17,3,17,12,1
0,4,10,3,17,5,17,2,1
0,5,12,1,17,1,17,1,1
8,4,12,3,17,6,17,1,1
1,5,25,3,17,3,17,1,1
0,6,26,3,17,6,16,5,1
0,4,12,1,17,1,17,1,1
2,4,26,3,17,0,17,2,1
1,6,27,3,17,6,17,1,1
0,5,9,3,17,6,17,1,1
1,5,12,1,17,1,17,1,1
10,7,12,1,3,3,0,33,0
6,12,19,1,14,6,3,41,26
6,5,9,4,15,5,3,13,22
0,5,12,1,17,0,17,1,1
1,4,12,1,17,5,16,8,1
2,6,12,3,17,3,17,5,1
1,7,3,2,17,0,17,1,1
1,5,11,3,17,0,17,2,1
6,7,19,1,5,4,5,13,20
0,6,2,3,17,0,17,1,1
0,4,12,3,17,6,16,1,1
0,5,24,3,17,5,17,1,1
10,13,11,1,19,6,0,51,3
0,5,23,3,17,0,17,5,1
5,10,17,1,15,1,4,21,3
2,4,12,3,17,3,16,22,1
1,5,26,3,17,6,16,10,1
0,5,12,3,17,0,17,1,1
0,3,12,2,17,0,17,5,1
0,6,12,3,17,4,17,1,15
0,5,0,3,17,3,17,38,1
0,5,12,3,17,3,17,16,1
1,4,11,3,17,5,9,35,1
0,7,12,3,17,1,17,1,1
2,6,26,1,17,3,17,5,1
1,7,12,4,17,0,16,1,1
1,4,9,0,17,6,17,1,1
0,5,13,3,17,6,17,0,1
1,6,12,1,17,0,17,1,1
1,3,19,1,17,3,16,1,1
0,6,12,3,17,0,17,1,13
1,5,12,1,17,6,17,10,1
1,6,12,3,17,5,16,32,1
0,8,9,3,17,5,17,4,1
0,6,0,1,17,0,17,26,1
6,12,20,1,15,5,4,18,3
0,6,12,4,17,1,17,1,1
0,5,27,1,17,0,17,1,1
2,6,12,1,17,5,18,1,1
0,6,9,3,17,5,17,10,1
1,6,9,4,17,5,17,1,1
0,4,2,3,17,0,17,26,1
0,7,9,3,17,5,17,27,1
0,4,12,4,17,3,17,2,1
1,5,12,2,17,4,17,1,1
1,4,15,1,17,0,17,4,1
6,12,9,4,7,6,3,18,26
1,7,12,1,17,0,17,5,1
0,6,14,1,17,1,17,1,1
0,3,24,1,17,5,17,45,1
4,12,17,4,15,1,3,15,24
0,4,27,1,17,0,16,1,15
2,8,10,1,17,1,17,2,1
4,12,19,4,14,5,3,32,20
1,6,12,3,17,5,17,1,1
6,9,21,1,15,2,3,27,3
6,4,19,3,15,1,3,50,3
0,5,12,1,17,3,17,1,1
6,12,18,4,15,3,4,18,3
0,6,12,3,17,0,17,1,1
6,4,8,2,13,0,6,47,24
0,7,10,3,17,0,17,1,1
1,5,15,3,17,0,10,1,1
0,4,12,2,17,3,17,1,1
6,9,19,4,15,1,6,43,23
0,5,12,3,17,0,17,10,1
0,5,12,1,17,6,17,1,1
0,4,10,4,17,6,17,2,1
0,7,26,1,17,0,17,1,1
1,5,25,1,17,3,17,1,1
10,13,23,1,19,4,0,35,30
0,5,12,1,17,0,13,1,1
0,6,12,3,17,6,17,1,1
6,9,19,4,13,0,3,20,10
6,9,17,4,15,4,6,38,20
2,5,9,3,17,6,17,1,1
1,4,12,2,17,1,16,5,1
1,4,11,1,17,6,17,13,1
6,5,19,1,15,6,3,15,21
0,5,12,3,17,5,17,1,1
0,8,12,4,17,6,17,1,1
1,4,27,3,17,3,16,1,1
9,13,1,0,2,2,4,42,32
1,7,12,3,17,3,13,1,1
12,5,12,2,19,4,0,26,29
0,5,15,1,17,0,17,5,1
0,5,12,3,17,0,17,27,1
0,7,12,1,17,0,17,9,1
0,4,9,1,17,4,16,1,1
0,5,12,3,17,5,17,13,1
8,8,5,3,17,0,10,2,1
0,7,12,4,17,5,17,1,1
0,4,12,3,17,5,16,10,1
5,8,20,4,15,2,4,42,10
6,12,19,4,15,2,6,6,26
0,4,12,3,17,3,17,1,1
1,5,9,1,17,6,17,1,1
1,6,13,3,17,6,17,2,1
0,5,9,1,17,6,17,1,1
0,5,24,3,17,0,17,1,1
1,5,12,3,17,3,17,3,1
1,7,9,4,17,6,17,13,1
0,4,12,3,17,5,17,8,1
6,12,19,1,14,1,7,8,12
5,12,19,1,13,4,3,54,8
0,5,10,3,17,6,17,1,1
0,6,10,3,17,5,17,1,1
0,7,13,3,17,6,15,1,1
5,12,21,1,15,0,3,37,12
0,7,12,3,17,0,18,2,1
0,5,9,1,17,5,17,4,1
0,6,12,2,17,0,17,4,1
0,5,9,3,17,0,17,45,1
0,5,12,2,17,0,17,1,1
1,7,12,4,17,0,17,1,1
12,3,23,0,5,5,0,52,13
0,5,12,1,17,1,16,1,1
0,4,12,4,17,5,17,2,1
0,4,23,3,17,3,17,1,1
0,6,12,1,17,4,18,2,1
1,5,12,3,17,0,17,1,1
8,5,12,4,17,1,17,10,1
0,6,9,1,17,4,17,1,1
0,4,4,3,17,6,17,38,1
5,12,19,3,15,6,4,37,20
6,12,17,1,5,0,6,44,11
0,5,26,1,17,6,18,37,1
0,5,10,3,17,0,16,1,1
0,3,12,1,17,5,10,1,1
2,4,12,4,17,4,17,1,1
1,6,12,4,17,0,17,8,1
12,9,11,1,19,4,0,26,30
2,4,10,3,17,5,17,1,1
1,5,12,2,17,6,0,10,1
0,5,10,2,17,0,10,1,1
0,5,12,3,17,0,17,45,1
1,5,12,1,17,0,16,1,1
0,6,15,3,17,5,17,6,1
0,7,14,0,17,5,15,26,1
2,6,12,2,17,5,17,1,1
0,4,13,4,17,0,17,1,1
0,7,6,4,17,4,17,1,1
1,5,12,1,17,0,17,1,1
6,8,1,2,4,6,3,21,23
1,5,15,1,17,5,17,10,1
1,8,12,1,17,5,17,1,1
6,12,19,1,0,4,4,30,22
1,4,12,1,17,6,17,1,1
1,3,15,3,17,1,17,1,1
0,5,9,4,17,5,16,1,1
6,12,19,3,1,6,6,29,20
6,12,19,3,13,3,4,20,20
0,8,12,3,17,5,17,54,1
8,4,9,1,17,0,16,2,1
0,6,12,3,17,0,17,10,1
3,10,20,1,13,1,4,47,22
0,5,12,3,17,0,16,10,1
6,4,19,1,15,5,3,9,26
12,9,23,0,19,6,0,54,26
0,7,12,2,17,6,16,1,1
1,3,11,3,17,0,10,1,1
0,4,15,1,17,5,16,1,1
2,8,12,1,17,0,14,1,1
0,5,9,3,17,0,17,1,1
12,4,11,1,1,4,0,41,19
6,9,19,4,15,4,4,32,18
0,4,23,3,17,5,17,10,1
0,4,14,3,13,3,17,1,1
0,6,12,3,17,5,16,2,1
6,12,9,1,13,0,3,52,26
6,9,17,2,5,5,5,21,26
0,6,12,3,17,3,17,1,1
10,7,11,0,19,1,0,31,30
1,5,10,4,17,5,17,1,1
0,6,14,3,17,0,17,1,1
6,12,9,1,14,1,3,17,11
0,5,12,1,17,0,16,1,1
2,7,12,1,17,0,17,1,8
0,7,9,1,17,3,17,6,1
0,6,12,3,17,5,17,2,1
1,3,14,4,17,0,17,1,1
0,7,12,1,17,0,17,13,1
0,4,10,4,17,0,17,1,1
0,5,12,1,17,6,17,1,1
0,6,12,4,17,5,17,2,1
6,12,21,1,13,5,3,21,26
0,5,12,3,17,5,17,1,1
0,5,10,3,17,0,17,1,1
0,5,6,3,17,6,17,1,1
1,5,10,3,17,0,17,8,1
0,6,12,1,17,1,17,1,1
12,14,11,1,19,5,0,2,24
0,6,9,4,17,0,17,1,1
8,4,10,2,17,5,17,1,1
7,11,2,0,1,3,9,52,23
0,6,10,1,17,0,17,26,1
2,6,2,3,17,3,10,1,1
8,4,12,3,17,0,17,1,1
0,8,6,1,17,0,17,1,1
0,8,12,1,17,0,10,1,1
0,4,12,3,17,3,16,1,1
5,12,19,4,15,3,3,43,3
0,7,23,3,17,3,17,19,1
0,3,9,1,17,1,10,15,1
8,7,12,3,17,0,17,1,1
0,6,27,1,17,6,17,1,1
2,3,9,3,17,0,17,1,1
0,4,12,4,17,5,16,1,1
1,7,26,3,17,4,16,1,1
5,8,19,3,1,1,4,45,26
0,4,27,3,17,0,17,2,1
0,7,25,1,17,1,16,23,1
0,7,12,1,17,0,17,13,1
12,7,22,0,19,6,0,5,30
0,7,12,3,17,0,16,15,1
12,13,12,3,21,2,0,53,24
0,6,12,2,17,0,10,54,1
0,5,9,1,17,1,17,10,1
6,12,19,1,6,5,6,50,24
0,7,0,1,17,5,17,1,1
10,1,12,1,19,6,0,53,26
1,7,12,1,17,0,16,1,1
6,9,19,3,5,0,7,27,3
0,5,12,3,17,5,17,2,1
0,5,12,3,17,0,17,1,1
0,5,12,3,17,3,17,1,1
0,7,12,1,17,3,17,1,1
0,4,6,1,17,1,17,3,1
1,4,12,3,17,0,17,1,1
0,5,27,4,17,4,17,5,1
1,5,12,3,17,0,17,1,1
2,4,2,2,17,5,17,1,1
1,3,9,3,17,6,17,4,1
1,4,25,1,17,5,17,13,1
6,12,19,3,15,2,3,21,24
1,4,12,1,17,6,17,26,1
1,8,12,3,17,0,17,6,1
0,6,9,4,17,0,16,1,1
0,6,12,3,17,1,17,1,1
2,5,12,2,17,5,10,12,1
0,5,25,1,17,5,17,8,1
1,5,25,3,17,0,17,10,1
10,8,26,2,19,4,0,8,30
2,7,12,3,17,0,17,45,1
1,5,12,1,17,0,17,26,1
0,4,9,3,17,0,17,32,1
2,8,12,3,17,5,17,2,1
6,12,19,1,12,5,6,9,12
4,14,19,4,15,3,6,13,14
0,5,12,4,17,0,17,1,1
0,3,12,3,17,0,17,1,1
0,6,12,3,17,6,17,2,1
3,12,19,1,14,1,4,54,22
6,5,19,4,13,5,6,38,6
0,5,12,1,17,5,16,2,1
0,5,2,3,17,2,17,13,1
0,5,14,1,17,5,17,10,1
6,8,19,1,15,1,4,50,12
5,8,19,1,16,3,6,46,14
1,4,12,3,17,6,17,2,1
0,5,5,1,17,0,17,1,1
6,4,19,1,14,1,5,37,21
0,7,9,1,17,0,17,1,1
5,12,20,1,14,1,4,30,3
1,4,12,1,17,5,17,2,1
1,5,12,1,17,0,17,35,1
0,5,9,3,17,0,17,1,1
0,4,12,2,13,0,17,1,1
1,5,13,1,17,0,17,1,1
0,8,12,1,17,5,17,1,1
1,6,24,1,17,0,17,1,1
1,4,15,1,17,0,17,1,1
1,5,12,3,17,3,17,1,1
10,14,12,1,8,5,0,36,30
0,6,13,2,17,5,17,32,1
0,7,12,3,17,5,12,1,1
0,5,10,2,17,5,17,1,1
0,4,5,3,17,0,17,10,1
10,9,26,0,19,6,0,30,30
0,6,23,1,17,0,16,31,1
1,7,9,1,17,1,17,12,1
1,6,12,3,17,0,17,10,1
0,5,27,1,17,0,17,1,1
1,5,26,1,17,0,17,1,1
6,5,1,1,20,2,6,42,20
2,5,12,1,17,2,17,34,1
5,12,22,2,13,1,6,21,3
0,4,9,3,17,0,17,1,1
1,3,12,1,17,0,17,26,1
2,5,26,1,17,5,17,1,1
0,5,26,2,17,0,17,6,1
0,6,9,3,17,1,17,1,1
0,3,12,2,17,0,17,5,1
0,4,4,4,17,0,17,10,1
0,7,12,1,17,6,17,2,1
5,12,1,2,15,5,4,0,8
0,6,9,4,17,5,17,1,1
0,5,2,1,17,0,16,5,1
1,7,2,4,17,2,17,13,1
0,3,12,3,17,0,17,2,1
0,6,12,4,17,3,16,1,1
0,4,15,1,17,3,16,18,1
0,4,15,1,17,3,17,1,1
0,5,12,4,17,5,11,20,1
8,4,9,0,17,0,17,10,1
0,6,12,2,17,3,16,1,1
2,4,25,1,17,0,17,2,1
0,4,13,2,17,0,17,1,1
0,5,14,3,17,5,17,1,1
10,9,12,1,12,6,0,8,30
1,4,12,3,17,0,17,1,1
2,4,12,4,17,5,17,1,1
6,9,21,4,15,6,3,37,21
1,5,12,3,17,0,17,1,1
0,4,13,4,17,5,17,8,1
4,12,19,2,14,2,3,17,11
0,5,4,0,17,3,17,45,1
0,7,14,2,17,0,17,6,1
0,7,10,3,10,6,17,1,1
8,5,27,3,17,0,17,1,1
0,5,14,3,17,6,17,1,1
6,4,1,1,14,0,6,40,3
0,7,12,3,17,0,17,1,1
0,4,12,1,17,6,16,4,1
1,5,12,3,17,5,17,1,1
1,8,12,3,17,5,17,26,1
8,5,12,4,17,2,17,10,1
0,5,10,3,17,6,17,1,1
1,5,15,3,17,3,17,10,1
0,6,12,3,17,0,10,1,1
2,5,2,3,17,5,17,5,1
0,5,12,3,17,0,17,28,1
2,4,9,4,17,0,17,38,1
0,4,12,3,17,1,15,1,1
6,3,21,1,14,5,6,28,3
8,6,9,2,17,3,17,1,1
12,11,10,1,4,6,0,42,30
0,5,12,3,17,5,17,1,1
8,5,12,4,17,0,15,8,1
1,6,12,3,17,0,16,1,1
1,6,6,3,17,5,17,1,2
0,4,12,1,17,0,16,1,1
0,3,12,1,17,1,17,1,1
0,5,12,3,17,0,16,10,1
6,12,17,1,16,3,4,21,28
0,7,15,2,17,1,17,1,1
1,5,12,1,17,5,17,38,1
6,12,19,1,6,1,3,13,21
0,3,12,3,17,5,17,2,1
11,14,28,0,18,2,14,31,5
1,3,12,3,17,5,17,1,1
0,4,12,3,17,5,17,2,1
0,8,9,3,17,5,18,1,1
1,5,12,3,17,1,18,1,1
1,4,12,3,17,6,17,1,1
0,7,11,2,17,0,17,5,1
0,4,4,1,17,6,16,1,1
0,6,5,3,17,0,17,1,1
0,4,9,1,17,5,17,13,1
12,13,11,1,19,6,0,52,29
1,4,12,3,17,0,17,1,1
0,7,10,3,17,0,17,10,1
6,9,19,1,13,1,4,44,3
0,5,12,3,17,0,17,29,1
0,7,0,1,17,0,17,1,1
0,4,12,4,17,0,17,1,1
2,8,26,3,17,0,17,1,1
2,8,12,2,17,3,17,6,1
0,6,12,1,17,0,17,10,1
2,4,9,3,17,0,17,4,1
1,6,23,1,17,0,17,10,1
8,4,12,2,17,5,17,25,1
0,4,11,1,17,5,17,1,1
0,5,19,3,17,0,16,2,1
0,4,11,2,17,1,16,10,1
0,6,26,4,17,0,10,8,1
0,4,25,1,17,5,17,1,1
0,5,3,3,17,0,16,12,1
0,5,12,2,17,5,17,10,1
6,12,16,1,2,3,3,48,32
0,4,12,3,17,0,17,1,1
0,7,12,3,17,5,17,10,1
6,12,19,4,5,1,6,36,4
0,4,9,1,17,5,17,13,1
5,12,19,4,5,4,6,22,3
0,7,12,1,17,5,17,1,1
0,6,12,3,17,5,17,6,1
0,5,26,3,17,0,17,26,1
5,12,19,4,5,0,4,48,3
12,14,12,1,19,6,0,30,29
0,5,23,3,17,5,17,35,1
6,12,19,4,13,2,3,23,3
0,4,9,1,17,1,17,8,1
1,4,12,1,17,5,17,1,1
0,7,10,3,17,0,17,27,1
1,5,12,1,17,5,17,1,1
6,12,19,4,2,1,3,42,18
6,8,19,1,4,4,6,44,3
0,5,6,3,17,0,17,38,1
4,7,19,3,19,5,3,21,20
0,6,12,3,17,5,17,20,1
12,12,11,4,14,6,0,51,26
0,6,23,1,17,5,17,1,1
8,6,12,1,17,0,17,2,1
6,12,18,4,15,2,3,21,3
0,5,12,2,17,0,16,2,1
0,4,12,1,17,5,16,1,1
0,6,26,1,17,0,16,1,1
0,5,12,3,17,3,17,10,1
6,12,19,1,15,5,4,44,11
0,4,9,1,17,0,17,1,1
1,4,12,1,17,0,16,21,1
0,4,12,3,17,5,17,1,1
12,7,9,1,19,0,0,53,29
0,8,12,2,17,5,11,22,1
0,6,10,1,17,0,16,10,1
0,8,12,3,17,0,17,1,1
8,4,7,3,17,0,17,1,1
9,3,9,1,19,4,0,37,10
0,6,12,4,17,0,17,1,1
0,8,11,3,17,6,17,1,1
2,4,10,3,17,0,17,1,1
0,5,13,1,17,0,18,6,1
6,12,1,4,13,0,6,36,19
8,4,6,3,17,5,16,1,1
1,4,10,1,17,0,17,26,1
8,4,6,1,17,1,17,26,1
1,7,12,4,17,0,17,24,1
1,3,12,2,17,0,17,26,1
0,8,9,2,17,0,17,2,1
0,5,12,1,17,5,17,1,1
8,5,25,1,17,0,17,1,1
0,5,10,3,17,5,17,10,1
2,5,12,1,17,0,17,1,1
0,5,12,2,17,6,16,13,1
1,6,27,1,17,5,17,1,1
6,12,17,4,15,1,6,18,20
1,4,12,1,17,0,17,10,1
0,4,12,4,17,5,17,1,1
0,5,9,3,17,0,17,1,1
0,8,9,1,17,0,17,17,1
8,5,13,3,17,5,17,26,1
0,4,12,3,17,0,16,38,1
0,6,12,1,17,1,17,45,1
2,5,27,3,17,0,17,10,1
6,0,19,1,5,3,3,17,11
0,7,9,3,17,1,17,12,1
7,12,19,1,14,4,3,18,14
0,5,12,3,17,0,17,5,1
0,6,12,4,17,3,16,10,1
1,6,26,3,17,0,17,5,1
0,6,27,4,17,5,17,10,1
1,6,12,3,17,5,17,36,1
1,6,13,3,17,3,17,16,1
0,6,15,3,17,0,17,1,1
8,8,27,3,17,0,16,1,1
0,5,12,2,17,0,17,26,1
1,3,12,3,17,3,17,2,1
1,5,25,3,17,0,17,10,1
0,6,9,1,17,3,16,1,1
0,5,5,3,17,0,17,34,1
0,4,12,1,17,5,18,1,1
1,6,10,1,17,0,16,1,1
0,5,12,3,17,0,17,1,1
0,4,12,1,17,5,10,22,1
6,8,21,4,15,3,4,20,3
2,4,12,4,17,0,17,1,1
0,6,12,4,17,1,17,1,1
1,7,12,3,17,4,16,2,1
0,7,11,1,17,5,17,5,1
12,9,11,2,16,5,0,0,28
8,6,9,4,17,6,17,1,1
1,5,6,3,17,5,17,1,1
0,7,15,3,17,0,17,1,1
1,6,12,1,17,0,17,1,1
8,4,10,3,17,6,17,1,1
0,5,5,1,17,5,17,1,1
6,12,19,4,0,0,6,25,26
4,12,19,1,13,0,6,27,4
1,4,9,0,17,3,17,1,1
0,6,12,2,17,5,17,10,1
1,6,5,2,17,0,17,1,1
1,7,6,3,17,5,17,25,1
0,8,2,2,17,5,17,1,1
0,5,3,1,17,5,17,1,1
0,4,12,2,17,5,17,1,1
0,7,12,3,17,5,16,6,1
1,4,23,3,17,5,11,1,1
0,6,14,4,17,5,10,1,1
0,4,12,3,17,0,17,1,1
1,4,12,1,17,5,17,13,1
0,7,11,3,17,6,17,1,1
2,4,9,4,17,6,17,10,1
0,6,12,3,17,3,17,1,1
1,5,13,1,17,5,17,45,4
12,4,14,1,19,6,0,7,30
6,12,19,4,5,0,4,42,22
1,8,12,1,17,0,17,10,1
1,6,12,4,17,3,17,32,1
0,4,9,3,18,2,17,2,1
0,5,6,3,17,5,17,1,1
0,5,13,3,17,6,17,5,1
0,5,15,3,17,5,17,1,1
0,7,12,3,17,0,17,1,1
5,7,9,1,14,0,4,50,3
6,12,16,3,9,3,6,22,3
6,6,19,2,15,2,3,21,21
0,5,12,3,17,1,17,12,1
0,4,2,1,17,5,17,1,1
10,7,12,0,19,2,0,5,30
6,12,19,4,6,5,4,29,32
0,4,14,2,17,4,14,26,1
8,5,12,3,17,6,17,8,1
1,5,12,2,17,0,17,10,1
0,4,10,1,17,5,17,1,1
0,5,6,1,17,2,17,1,22
0,4,12,3,17,5,16,4,1
1,4,6,3,17,0,16,10,1
0,6,10,1,17,0,17,1,1
0,5,12,1,17,0,17,1,1
0,8,0,4,17,6,17,1,1
0,8,12,4,17,6,17,1,1
0,5,12,1,17,1,17,8,1
1,4,12,1,17,0,17,2,1
0,6,12,2,17,0,17,4,1
0,4,15,1,17,0,17,1,1
1,5,12,3,17,0,17,2,1
0,6,13,1,17,0,16,1,1
1,5,12,4,17,5,17,1,1
0,5,12,3,17,0,17,4,1
1,6,12,1,17,5,17,2,1
0,8,12,3,17,0,17,13,1
1,5,9,3,17,1,17,1,1
1,7,25,1,17,3,17,1,1
3,12,19,2,15,5,3,13,24
0,4,23,1,17,0,17,31,1
0,5,13,2,17,5,17,2,1
0,5,9,3,17,6,17,1,1
1,7,23,4,17,1,17,45,1
0,5,12,3,17,6,17,1,1
1,8,12,3,17,5,17,1,1
0,4,12,3,17,0,17,24,1
6,12,19,3,5,4,3,49,3
11,3,12,1,8,4,0,36,26
0,6,12,3,17,0,17,1,1
0,4,9,1,17,5,17,1,1
2,4,12,1,17,1,16,5,1
0,4,5,3,17,0,16,1,1
1,5,24,2,17,0,17,1,1
6,9,17,1,2,5,7,41,26
1,6,12,3,3,5,17,5,1
0,4,9,1,17,5,10,1,1
0,8,10,3,17,0,17,1,1
4,9,1,1,14,3,3,21,24
8,6,6,4,17,5,17,6,1
0,4,11,3,15,0,16,1,1
0,5,23,2,17,5,17,10,1
0,5,12,4,17,3,17,1,1
8,7,12,1,17,0,17,2,1
0,4,12,3,17,0,16,1,1
1,5,23,3,17,5,17,28,1
6,12,19,2,15,4,5,17,28
0,6,14,3,17,0,16,1,1
1,3,8,3,17,0,17,2,1
0,4,12,3,17,0,17,10,1
0,3,10,3,17,0,17,1,1
1,4,12,4,17,3,17,1,1
0,5,23,2,17,5,17,1,1
3,12,19,1,14,1,3,22,3
0,5,14,4,17,5,17,5,1
1,6,4,1,17,5,17,1,1
0,4,23,2,17,5,16,25,1
1,5,11,3,17,1,17,1,1
0,7,12,1,17,0,17,26,1
0,8,12,3,17,0,17,8,1
0,4,15,1,17,6,16,1,1
12,5,15,1,19,6,0,38,30
8,8,12,3,17,0,10,10,1
0,4,25,1,17,0,17,1,1
1,5,10,1,17,5,16,2,1
6,6,8,1,15,6,6,23,9
2,5,9,3,17,6,17,26,1
0,4,12,3,17,3,16,14,1
12,9,11,0,19,3,0,39,30
8,7,12,3,17,0,17,21,1
6,12,19,3,15,5,4,16,4
